"_time","bits_transferred"
1118826000.0,1848352414
1118826300.0,1818310468
1118826600.0,1789798513
1118826900.0,1887274774
1118827200.0,1996353139
1118827500.0,2115866684
1118827800.0,2204842559
1118828100.0,2164252530
1118828400.0,2281739783
1118828700.0,2442733877
1118829000.0,2507801595
1118829300.0,2610445127
1118829600.0,2953527880
1118829900.0,3039179527
1118830200.0,3026431971
1118830500.0,3175020978
1118830800.0,3357448568
1118831100.0,3671439026
1118831400.0,3710381982
1118831700.0,3814218563
1118832000.0,4278176807
1118832300.0,4294268272
1118832600.0,4602303539
1118832900.0,4779612028
1118833200.0,4745042427
1118833500.0,4895752378
1118833800.0,5100617397
1118834100.0,5198818661
1118834400.0,5375591628
1118834700.0,5661937021
1118835000.0,5965459281
1118835300.0,6088847381
1118835600.0,6215734918
1118835900.0,6416913991
1118836200.0,6324212800
1118836500.0,6757266001
1118836800.0,6587655948
1118837100.0,6393942171
1118837400.0,6386432484
1118837700.0,6722039014
1118838000.0,6620618476
1118838300.0,6693199653
1118838600.0,6749276690
1118838900.0,6718250887
1118839200.0,6738104482
1118839500.0,6969161880
1118839800.0,6990922053
1118840100.0,7771862853
1118840400.0,7266789113
1118840700.0,7157708145
1118841000.0,7410957804
1118841300.0,7859462184
1118841600.0,7845972246
1118841900.0,7621822693
1118842200.0,7388915731
1118842500.0,7564295291
1118842800.0,7852409432
1118843100.0,7806463752
1118843400.0,7794877807
1118843700.0,7845768133
1118844000.0,7682168827
1118844300.0,7402452952
1118844600.0,7645774939
1118844900.0,7717259882
1118845200.0,7636943002
1118845500.0,7633607019
1118845800.0,7594988873
1118846100.0,7409531871
1118846400.0,7463151195
1118846700.0,7697518486
1118847000.0,7823355149
1118847300.0,7764638555
1118847600.0,7580339717
1118847900.0,7688298406
1118848200.0,7619259769
1118848500.0,7732930424
1118848800.0,7590491950
1118849100.0,7497123693
1118849400.0,7629761904
1118849700.0,7671468301
1118850000.0,7739277469
1118850300.0,7517373518
1118850600.0,7642398171
1118850900.0,7789600710
1118851200.0,7632218908
1118851500.0,7762086306
1118851800.0,7766126413
1118852100.0,7469479564
1118852400.0,7784629830
1118852700.0,7689668925
1118853000.0,7685472999
1118853300.0,7771558321
1118853600.0,7876637069
1118853900.0,7908112290
1118854200.0,7915681226
1118854500.0,7979022386
1118854800.0,7944804556
1118855100.0,7708435103
1118855400.0,7665570244
1118855700.0,7711884179
1118856000.0,7692021973
1118856300.0,7583055646
1118856600.0,7843151434
1118856900.0,7980295625
1118857200.0,7869615810
1118857500.0,8025537623
1118857800.0,7779869912
1118858100.0,7756425902
1118858400.0,7646665938
1118858700.0,7924771304
1118859000.0,7841259867
1118859300.0,7722978479
1118859600.0,7744818119
1118859900.0,7495290380
1118860200.0,7421811453
1118860500.0,7228968757
1118860800.0,7256359638
1118861100.0,7557548397
1118861400.0,7506416071
1118861700.0,7448055402
1118862000.0,7241082136
1118862300.0,7325364513
1118862600.0,7064400048
1118862900.0,6808732980
1118863200.0,6917008557
1118863500.0,7096300029
1118863800.0,7007724348
1118864100.0,6848636492
1118864400.0,6580996811
1118864700.0,6574814653
1118865000.0,6531943636
1118865300.0,6406482548
1118865600.0,6371821646
1118865900.0,6288144132
1118866200.0,6168883337
1118866500.0,6150600522
1118866800.0,5755916853
1118867100.0,5717625012
1118867400.0,5328429468
1118867700.0,5290565467
1118868000.0,5126152162
1118868300.0,5011355893
1118868600.0,4977027156
1118868900.0,4996984553
1118869200.0,4791285348
1118869500.0,4687049109
1118869800.0,4676498313
1118870100.0,4675948785
1118870400.0,4551875876
1118870700.0,4325949309
1118871000.0,4323016434
1118871300.0,4239685031
1118871600.0,4207957994
1118871900.0,4292806670
1118872200.0,4237356399
1118872500.0,4085559043
1118872800.0,3982787322
1118873100.0,4088131540
1118873400.0,4171595389
1118873700.0,4143861033
1118874000.0,4138557759
1118874300.0,4081723254
1118874600.0,4113396970
1118874900.0,4173367729
1118875200.0,4062582314
1118875500.0,4162805650
1118875800.0,4078553708
1118876100.0,3788568699
1118876400.0,3775935417
1118876700.0,3939376455
1118877000.0,4455124394
1118877300.0,4806896035
1118877600.0,4216317115
1118877900.0,4319738068
1118878200.0,4197753075
1118878500.0,4193301621
1118878800.0,4143173335
1118879100.0,4233980669
1118879400.0,4169745406
1118879700.0,4157542848
1118880000.0,3961346796
1118880300.0,3785708323
1118880600.0,3949481249
1118880900.0,3962270485
1118881200.0,3876055841
1118881500.0,3677574992
1118881800.0,3668510299
1118882100.0,3543959022
1118882400.0,3670197665
1118882700.0,3639003814
1118883000.0,3471922215
1118883300.0,3355897946
1118883600.0,3310582804
1118883900.0,3348323573
1118884200.0,3507737839
1118884500.0,3326785760
1118884800.0,3226777032
1118885100.0,3122172429
1118885400.0,3166425948
1118885700.0,3057427151
1118886000.0,3143156328
1118886300.0,3000836611
1118886600.0,2965076283
1118886900.0,2908813978
1118887200.0,2832416830
1118887500.0,2913029561
1118887800.0,3404029069
1118888100.0,2864044303
1118888400.0,2691021899
1118888700.0,2569048675
1118889000.0,2456217156
1118889300.0,2337758117
1118889600.0,2511419755
1118889900.0,2466559273
1118890200.0,2292126043
1118890500.0,2139736202
1118890800.0,2179208974
1118891100.0,2135883853
1118891400.0,2374743223
1118891700.0,2183219505
1118892000.0,2243387069
1118892300.0,2204554574
1118892600.0,2221058963
1118892900.0,2425348622
1118893200.0,2355482901
1118893500.0,1958293949
1118893800.0,1930541487
1118894100.0,1883456309
1118894400.0,1880504747
1118894700.0,2072852475
1118895000.0,1971731452
1118895300.0,1647144748
1118895600.0,1683359108
1118895900.0,1708860708
1118896200.0,1569747853
1118896500.0,1576500104
1118896800.0,1827644302
1118897100.0,1832829455
1118897400.0,1848380418
1118897700.0,1867701886
1118898000.0,1834262854
1118898300.0,2046545661
1118898600.0,1913579052
1118898900.0,1731775988
1118899200.0,1668762878
1118899500.0,1663265411
1118899800.0,1603913046
1118900100.0,1622641845
1118900400.0,1636836325
1118900700.0,1483276180
1118901000.0,1439153847
1118901300.0,1459142384
1118901600.0,1463830306
1118901900.0,1677332417
1118902200.0,1537830793
1118902500.0,1499675838
1118902800.0,1490779122
1118903100.0,1476866323
1118903400.0,1455137311
1118903700.0,1499179180
1118904000.0,1493352439
1118904300.0,1427880235
1118904600.0,1398747472
1118904900.0,1367011668
1118905200.0,1416142105
1118905500.0,1650722772
1118905800.0,1456027350
1118906100.0,1447733262
1118906400.0,1443737485
1118906700.0,1348474979
1118907000.0,1348432987
1118907300.0,1444240307
1118907600.0,1382061580
1118907900.0,1394202127
1118908200.0,1369973758
1118908500.0,1462937406
1118908800.0,1521678747
1118909100.0,1787824693
1118909400.0,1481873538
1118909700.0,1477020971
1118910000.0,1485811709
1118910300.0,1500146217
1118910600.0,1572355684
1118910900.0,1716365327
1118911200.0,1810028541
1118911500.0,1925727525
1118911800.0,2023775527
1118912100.0,1997914388
1118912400.0,2133689223
1118912700.0,2440403510
1118913000.0,2283093281
1118913300.0,2259819603
1118913600.0,2315009753
1118913900.0,2480584655
1118914200.0,2728265332
1118914500.0,2666393465
1118914800.0,3010417589
1118915100.0,3036498418
1118915400.0,3210792139
1118915700.0,3334027487
1118916000.0,3721300236
1118916300.0,3537829116
1118916600.0,3602946042
1118916900.0,3727262189
1118917200.0,3862315755
1118917500.0,3997559749
1118917800.0,4436396294
1118918100.0,4460185183
1118918400.0,4671768807
1118918700.0,4657313937
1118919000.0,4912089906
1118919300.0,4944722794
1118919600.0,5330458195
1118919900.0,5585361688
1118920200.0,5819385487
1118920500.0,6187754715
1118920800.0,6162732921
1118921100.0,6084238338
1118921400.0,6229657046
1118921700.0,6343531668
1118922000.0,6194786402
1118922300.0,6056595722
1118922600.0,6394127671
1118922900.0,6979014763
1118923200.0,6993908612
1118923500.0,7129287266
1118923800.0,6991861427
1118924100.0,6958245101
1118924400.0,6793349863
1118924700.0,7071196725
1118925000.0,7466039143
1118925300.0,7311014772
1118925600.0,7421341489
1118925900.0,7510963158
1118926200.0,7516426063
1118926500.0,7701187373
1118926800.0,8130733391
1118927100.0,7800294607
1118927400.0,7962897573
1118927700.0,7576374985
1118928000.0,7437815844
1118928300.0,7507741697
1118928600.0,7843346526
1118928900.0,7897686287
1118929200.0,7627926180
1118929500.0,7421339467
1118929800.0,7533070213
1118930100.0,7492765534
1118930400.0,7472664065
1118930700.0,7459134673
1118931000.0,7585774185
1118931300.0,7404949459
1118931600.0,7326905472
1118931900.0,7418006211
1118932200.0,7286399183
1118932500.0,7133190560
1118932800.0,7337000405
1118933100.0,7365643903
1118933400.0,7385259188
1118933700.0,7473382890
1118934000.0,7252305753
1118934300.0,7011433863
1118934600.0,7382505248
1118934900.0,7360472383
1118935200.0,7368926034
1118935500.0,7301807366
1118935800.0,7265878098
1118936100.0,7000489514
1118936400.0,7204388989
1118936700.0,7240647543
1118937000.0,7148989446
1118937300.0,7379391445
1118937600.0,7232858849
1118937900.0,7431435014
1118938200.0,7708072011
1118938500.0,7660073943
1118938800.0,7457876379
1118939100.0,7671544115
1118939400.0,7583473496
1118939700.0,7460639733
1118940000.0,7504663098
1118940300.0,7643221737
1118940600.0,7673388193
1118940900.0,7920102056
1118941200.0,7644104525
1118941500.0,7529860208
1118941800.0,7491937692
1118942100.0,7484724419
1118942400.0,7385976857
1118942700.0,7491290783
1118943000.0,7637385053
1118943300.0,7808464921
1118943600.0,7721713369
1118943900.0,7659860995
1118944200.0,7643805455
1118944500.0,7334633739
1118944800.0,7622706666
1118945100.0,7693047544
1118945400.0,7647407611
1118945700.0,7520001005
1118946000.0,7368675110
1118946300.0,7337103948
1118946600.0,7224811059
1118946900.0,7277967316
1118947200.0,7309207442
1118947500.0,6969275418
1118947800.0,6946163490
1118948100.0,6940737759
1118948400.0,6498334939
1118948700.0,6548155595
1118949000.0,6296174276
1118949300.0,6433095923
1118949600.0,6305639421
1118949900.0,6115014271
1118950200.0,6104206023
1118950500.0,6128382238
1118950800.0,6037660766
1118951100.0,5661926622
1118951400.0,5537121979
1118951700.0,5314388816
1118952000.0,5142195371
1118952300.0,4979778110
1118952600.0,4844775817
1118952900.0,4723604302
1118953200.0,5035612119
1118953500.0,5089760723
1118953800.0,4568534205
1118954100.0,4448260405
1118954400.0,4416236324
1118954700.0,4347491675
1118955000.0,4467973790
1118955300.0,4343885177
1118955600.0,4147679094
1118955900.0,4170587781
1118956200.0,3949653380
1118956500.0,4051436855
1118956800.0,4136421774
1118957100.0,4080420598
1118957400.0,4038916865
1118957700.0,4141583095
1118958000.0,4170331926
1118958300.0,4167546609
1118958600.0,4425665145
1118958900.0,4169850773
1118959200.0,4012784218
1118959500.0,4038743347
1118959800.0,3978695020
1118960100.0,3930935439
1118960400.0,4310981957
1118960700.0,4139119820
1118961000.0,4024565614
1118961300.0,3962171381
1118961600.0,3843169016
1118961900.0,3790333626
1118962200.0,3917512986
1118962500.0,3819430636
1118962800.0,3583471808
1118963100.0,3555013201
1118963400.0,3619371958
1118963700.0,3760100550
1118964000.0,3659537920
1118964300.0,3665738699
1118964600.0,3639138923
1118964900.0,3501732913
1118965200.0,3373996855
1118965500.0,3384886279
1118965800.0,3405466896
1118966100.0,3359861782
1118966400.0,3268509145
1118966700.0,3313854992
1118967000.0,3343719162
1118967300.0,3281945317
1118967600.0,3155034252
1118967900.0,3078971219
1118968200.0,3028397998
1118968500.0,3272045713
1118968800.0,3091263516
1118969100.0,3058579402
1118969400.0,2962278789
1118969700.0,2892995514
1118970000.0,2790014972
1118970300.0,2737896170
1118970600.0,2782427887
1118970900.0,2941285074
1118971200.0,2785229378
1118971500.0,2665248772
1118971800.0,2623963408
1118972100.0,2546059572
1118972400.0,2591029114
1118972700.0,2848284344
1118973000.0,2521112255
1118973300.0,2567195806
1118973600.0,2461819357
1118973900.0,2264053705
1118974200.0,2320023394
1118974500.0,2361925382
1118974800.0,2317444949
1118975100.0,2204885253
1118975400.0,2124370797
1118975700.0,2032300525
1118976000.0,2056604614
1118976300.0,2223517023
1118976600.0,1976865208
1118976900.0,1981215414
1118977200.0,1890441202
1118977500.0,1863063190
1118977800.0,1962637899
1118978100.0,1903516801
1118978400.0,1860039367
1118978700.0,1770953573
1118979000.0,1770784342
1118979300.0,1711640605
1118979600.0,1773706344
1118979900.0,1758203017
1118980200.0,1692236765
1118980500.0,1670089725
1118980800.0,1694884723
1118981100.0,1627521543
1118981400.0,1656484700
1118981700.0,1723493493
1118982000.0,1681117609
1118982300.0,1654954220
1118982600.0,1640328190
1118982900.0,1634682068
1118983200.0,1746418507
1118983500.0,1708088387
1118983800.0,1671341150
1118984100.0,1652611253
1118984400.0,1561591112
1118984700.0,1527851457
1118985000.0,1627445568
1118985300.0,1605523006
1118985600.0,1502101866
1118985900.0,1487333415
1118986200.0,1495766457
1118986500.0,1556298218
1118986800.0,1630341264
1118987100.0,1567611237
1118987400.0,1445036105
1118987700.0,1437916932
1118988000.0,1452430896
1118988300.0,1440720097
1118988600.0,1508686445
1118988900.0,1510124941
1118989200.0,1453861737
1118989500.0,1502030426
1118989800.0,1457702044
1118990100.0,1376259138
1118990400.0,1622256277
1118990700.0,1538917625
1118991000.0,1453044123
1118991300.0,1417599262
1118991600.0,1545875972
1118991900.0,1611988174
1118992200.0,1755926582
1118992500.0,1638241102
1118992800.0,1547943257
1118993100.0,1554769188
1118993400.0,1589688637
1118993700.0,2006912605
1118994000.0,2439684116
1118994300.0,1900208748
1118994600.0,1756956062
1118994900.0,1720621287
1118995200.0,1587924697
1118995500.0,1640376441
1118995800.0,1738250732
1118996100.0,1768961597
1118996400.0,1793852816
1118996700.0,1860548910
1118997000.0,1903893366
1118997300.0,2087693562
1118997600.0,2136145546
1118997900.0,2166737219
1118998200.0,2326530406
1118998500.0,2360933655
1118998800.0,2423533928
1118999100.0,2699909378
1118999400.0,2753164297
1118999700.0,2755056589
1119000000.0,2977391935
1119000300.0,3029000977
1119000600.0,3327531446
1119000900.0,3680262216
1119001200.0,3613243132
1119001500.0,3931424951
1119001800.0,4045075277
1119002100.0,3992812947
1119002400.0,4362129521
1119002700.0,4551433112
1119003000.0,4632138361
1119003300.0,4750583610
1119003600.0,4903313414
1119003900.0,4994122941
1119004200.0,5122549727
1119004500.0,5312143858
1119004800.0,5650573631
1119005100.0,5859903618
1119005400.0,5938995268
1119005700.0,5962904733
1119006000.0,5895445908
1119006300.0,5966940212
1119006600.0,6013621087
1119006900.0,6167016255
1119007200.0,6329855739
1119007500.0,6320279520
1119007800.0,6605561291
1119008100.0,6473268304
1119008400.0,6676875912
1119008700.0,6506747590
1119009000.0,6428516396
1119009300.0,6652559383
1119009600.0,6671356082
1119009900.0,6703250611
1119010200.0,6828534811
1119010500.0,6984080555
1119010800.0,6831305026
1119011100.0,7080927930
1119011400.0,7034431414
1119011700.0,7105064209
1119012000.0,7179255918
1119012300.0,7322222281
1119012600.0,7369525433
1119012900.0,7350741908
1119013200.0,7391037331
1119013500.0,7439422870
1119013800.0,7360836841
1119014100.0,7163019312
1119014400.0,7361356445
1119014700.0,7273135254
1119015000.0,7100518796
1119015300.0,7253585486
1119015600.0,7476628331
1119015900.0,7483908041
1119016200.0,7407675546
1119016500.0,7437563640
1119016800.0,7141068426
1119017100.0,7553112693
1119017400.0,7328694715
1119017700.0,7241262544
1119018000.0,7120685860
1119018300.0,7164669305
1119018600.0,7132888231
1119018900.0,7040548450
1119019200.0,7061941049
1119019500.0,7010179139
1119019800.0,7007868405
1119020100.0,7156691979
1119020400.0,7279809146
1119020700.0,7564731214
1119021000.0,7389184752
1119021300.0,7391896860
1119021600.0,7335618265
1119021900.0,7325821116
1119022200.0,7484168956
1119022500.0,7209783616
1119022800.0,7355504894
1119023100.0,7275859568
1119023400.0,7118737629
1119023700.0,7096613504
1119024000.0,7288934231
1119024300.0,7363189736
1119024600.0,7255421947
1119024900.0,7350572281
1119025200.0,7290964616
1119025500.0,7249972355
1119025800.0,7440931572
1119026100.0,7153730573
1119026400.0,7109354155
1119026700.0,6991506128
1119027000.0,7023935155
1119027300.0,6861657773
1119027600.0,7006138500
1119027900.0,7127491442
1119028200.0,7009447798
1119028500.0,7182740721
1119028800.0,7295469855
1119029100.0,6887938988
1119029400.0,6601542543
1119029700.0,6723589809
1119030000.0,6439189523
1119030300.0,6327125206
1119030600.0,6252571995
1119030900.0,5984578782
1119031200.0,6058155972
1119031500.0,5909490531
1119031800.0,6293974564
1119032100.0,5908951679
1119032400.0,6069764052
1119032700.0,5899207573
1119033000.0,5628201821
1119033300.0,5487460370
1119033600.0,5337822428
1119033900.0,5343447281
1119034200.0,5176925044
1119034500.0,5145039810
1119034800.0,5157396063
1119035100.0,4977060324
1119035400.0,5146878792
1119035700.0,4923105011
1119036000.0,4675020813
1119036300.0,4706662920
1119036600.0,4525873523
1119036900.0,4412349010
1119037200.0,4417287414
1119037500.0,4185656660
1119037800.0,4073808753
1119038100.0,4078849329
1119038400.0,4120397700
1119038700.0,3971814635
1119039000.0,3908596629
1119039300.0,3757293771
1119039600.0,3694240960
1119039900.0,3749598174
1119040200.0,3734014080
1119040500.0,3588208348
1119040800.0,3497417140
1119041100.0,3507838008
1119041400.0,3519008225
1119041700.0,3483596752
1119042000.0,3464442581
1119042300.0,3456526880
1119042600.0,3462068631
1119042900.0,3467745881
1119043200.0,3542502724
1119043500.0,3954962702
1119043800.0,3427170635
1119044100.0,3464720319
1119044400.0,3379351421
1119044700.0,3433266809
1119045000.0,3260944129
1119045300.0,3360407061
1119045600.0,3396669821
1119045900.0,3291922197
1119046200.0,3251779545
1119046500.0,3243070489
1119046800.0,3235507153
1119047100.0,3386462056
1119047400.0,3296448147
1119047700.0,3451841181
1119048000.0,3419401343
1119048300.0,3285961526
1119048600.0,3271262695
1119048900.0,3265004470
1119049200.0,3240208767
1119049500.0,3271456006
1119049800.0,3316371428
1119050100.0,3134889279
1119050400.0,3059122018
1119050700.0,3259984099
1119051000.0,3161826325
1119051300.0,3123415036
1119051600.0,3056210624
1119051900.0,3013916545
1119052200.0,2995729496
1119052500.0,3098674497
1119052800.0,2874608166
1119053100.0,2997601001
1119053400.0,2962818377
1119053700.0,2904497398
1119054000.0,2980512045
1119054300.0,2903187073
1119054600.0,2761031968
1119054900.0,2729054731
1119055200.0,2658207450
1119055500.0,2647884381
1119055800.0,2714508998
1119056100.0,2801204669
1119056400.0,2683608422
1119056700.0,2810607351
1119057000.0,2789357305
1119057300.0,2686498137
1119057600.0,3011977406
1119057900.0,2591955909
1119058200.0,2500726474
1119058500.0,2402278782
1119058800.0,2449375372
1119059100.0,2201904674
1119059400.0,2271916863
1119059700.0,2350783128
1119060000.0,2159057150
1119060300.0,2124063122
1119060600.0,2133708912
1119060900.0,2056957882
1119061200.0,2130183333
1119061500.0,2026302805
1119061800.0,2090815767
1119062100.0,2075152023
1119062400.0,2231562555
1119062700.0,2337317218
1119063000.0,2309509672
1119063300.0,2191705372
1119063600.0,2070114099
1119063900.0,2002337311
1119064200.0,1974934369
1119064500.0,2008360244
1119064800.0,2093368173
1119065100.0,1893539040
1119065400.0,1890582866
1119065700.0,1849872079
1119066000.0,1889672683
1119066300.0,1951043426
1119066600.0,2007067066
1119066900.0,1906383654
1119067200.0,1749707424
1119067500.0,1690024223
1119067800.0,1700602630
1119068100.0,1759283934
1119068400.0,1733738947
1119068700.0,1622580544
1119069000.0,1607808397
1119069300.0,1676358095
1119069600.0,1564194828
1119069900.0,1588868343
1119070200.0,1645202860
1119070500.0,1554176316
1119070800.0,1506792176
1119071100.0,1518096394
1119071400.0,1517393319
1119071700.0,1565816736
1119072000.0,1489785696
1119072300.0,1509093698
1119072600.0,1453708408
1119072900.0,1442044252
1119073200.0,1442505495
1119073500.0,1512299012
1119073800.0,1494780860
1119074100.0,1540931534
1119074400.0,1495450396
1119074700.0,1441283703
1119075000.0,1367085755
1119075300.0,1532509418
1119075600.0,1455522262
1119075900.0,1420090322
1119076200.0,1386632684
1119076500.0,1394017536
1119076800.0,1373701279
1119077100.0,1462986361
1119077400.0,1400146403
1119077700.0,1342625832
1119078000.0,1314618730
1119078300.0,1376072203
1119078600.0,1394178771
1119078900.0,1531738642
1119079200.0,1397976871
1119079500.0,1376694476
1119079800.0,1476212675
1119080100.0,1436613258
1119080400.0,1402137283
1119080700.0,1627258101
1119081000.0,1645480029
1119081300.0,1485022825
1119081600.0,1519496089
1119081900.0,1550750737
1119082200.0,1465715524
1119082500.0,1589420400
1119082800.0,1525890563
1119083100.0,1509507136
1119083400.0,1633402574
1119083700.0,1429791868
1119084000.0,1476571222
1119084300.0,1578629827
1119084600.0,1536943411
1119084900.0,1464872596
1119085200.0,1522362898
1119085500.0,1589852287
1119085800.0,1632913822
1119086100.0,1715385625
1119086400.0,1628861161
1119086700.0,1650999623
1119087000.0,1664903540
1119087300.0,1649354623
1119087600.0,1715101725
1119087900.0,1801097303
1119088200.0,1808460750
1119088500.0,1750667006
1119088800.0,1806894360
1119089100.0,1782072848
1119089400.0,1806258299
1119089700.0,1843733190
1119090000.0,1961135993
1119090300.0,1976104935
1119090600.0,2078212169
1119090900.0,2053250909
1119091200.0,2142725052
1119091500.0,2284668046
1119091800.0,2276695101
1119092100.0,2286182318
1119092400.0,2272958105
1119092700.0,2282299576
1119093000.0,2346133294
1119093300.0,2408541528
1119093600.0,2495480327
1119093900.0,2399457298
1119094200.0,2366919498
1119094500.0,2469999750
1119094800.0,2505385899
1119095100.0,2522131393
1119095400.0,2491637478
1119095700.0,2427541962
1119096000.0,2553905474
1119096300.0,2591271974
1119096600.0,2697940276
1119096900.0,2558197291
1119097200.0,2626042638
1119097500.0,2626213216
1119097800.0,2664620368
1119098100.0,2752239767
1119098400.0,2823099317
1119098700.0,2766228197
1119099000.0,2695937522
1119099300.0,2755762840
1119099600.0,2687709328
1119099900.0,2664756476
1119100200.0,2762872906
1119100500.0,2687981845
1119100800.0,2723571123
1119101100.0,2795478595
1119101400.0,2780331120
1119101700.0,2814846609
1119102000.0,2929772075
1119102300.0,2852400093
1119102600.0,2756443481
1119102900.0,2732484183
1119103200.0,2689469232
1119103500.0,2782101767
1119103800.0,2732509650
1119104100.0,2752725207
1119104400.0,2765383285
1119104700.0,2743325518
1119105000.0,2900481956
1119105300.0,2985360814
1119105600.0,2914824971
1119105900.0,2863155633
1119106200.0,3017284078
1119106500.0,2801876484
1119106800.0,2751644073
1119107100.0,2806254707
1119107400.0,2908339089
1119107700.0,2922369990
1119108000.0,2953772458
1119108300.0,2892188852
1119108600.0,2947796980
1119108900.0,2942989390
1119109200.0,2891845566
1119109500.0,2899109733
1119109800.0,2776961612
1119110100.0,3208134095
1119110400.0,2766131532
1119110700.0,2884308273
1119111000.0,2807320233
1119111300.0,2839225604
1119111600.0,2751801560
1119111900.0,2834952453
1119112200.0,3012757577
1119112500.0,2975384443
1119112800.0,2943600099
1119113100.0,2899475151
1119113400.0,2792462388
1119113700.0,2692967908
1119114000.0,2745113652
1119114300.0,2790634691
1119114600.0,2817162173
1119114900.0,2805805880
1119115200.0,2826795755
1119115500.0,2709620263
1119115800.0,2696421073
1119116100.0,2773533159
1119116400.0,2806199134
1119116700.0,2781685040
1119117000.0,2758977207
1119117300.0,2740536705
1119117600.0,2703409466
1119117900.0,2848907285
1119118200.0,2846252214
1119118500.0,2858739244
1119118800.0,2883150330
1119119100.0,2843428472
1119119400.0,2781305893
1119119700.0,2886834487
1119120000.0,2865593665
1119120300.0,2969469166
1119120600.0,2866232265
1119120900.0,2945102864
1119121200.0,2699881853
1119121500.0,2765976549
1119121800.0,2705972853
1119122100.0,2676962877
1119122400.0,2708840487
1119122700.0,2729507306
1119123000.0,2621923776
1119123300.0,2832294925
1119123600.0,2880090833
1119123900.0,2654626080
1119124200.0,2665257474
1119124500.0,2839489171
1119124800.0,2876720926
1119125100.0,2720672764
1119125400.0,2672569562
1119125700.0,2559437218
1119126000.0,2737559000
1119126300.0,2766570657
1119126600.0,2834819494
1119126900.0,2747458503
1119127200.0,2603642807
1119127500.0,2656059242
1119127800.0,2752466541
1119128100.0,2773274011
1119128400.0,2817762944
1119128700.0,2745600294
1119129000.0,2669654692
1119129300.0,2700554041
1119129600.0,2670501373
1119129900.0,2666659336
1119130200.0,2923237262
1119130500.0,2770349474
1119130800.0,2743562318
1119131100.0,2810784392
1119131400.0,2717235608
1119131700.0,2669008377
1119132000.0,2711517946
1119132300.0,2669240322
1119132600.0,2770220538
1119132900.0,2875871558
1119133200.0,2856225866
1119133500.0,2738246068
1119133800.0,2771795942
1119134100.0,2756918519
1119134400.0,2823778901
1119134700.0,2784437512
1119135000.0,2802069066
1119135300.0,2673233628
1119135600.0,2662850763
1119135900.0,2619405742
1119136200.0,2687049120
1119136500.0,2731951493
1119136800.0,2661841163
1119137100.0,2655911657
1119137400.0,2895043997
1119137700.0,3127545888
1119138000.0,2724922605
1119138300.0,2554968840
1119138600.0,2528768811
1119138900.0,2495509348
1119139200.0,2605279517
1119139500.0,2565166093
1119139800.0,2477490110
1119140100.0,2373016646
1119140400.0,2363862119
1119140700.0,2354733328
1119141000.0,2373776386
1119141300.0,2356387180
1119141600.0,2262725671
1119141900.0,2230387048
1119142200.0,2254484321
1119142500.0,2396118023
1119142800.0,2326799632
1119143100.0,2269235934
1119143400.0,2296047975
1119143700.0,2230271291
1119144000.0,2119313285
1119144300.0,2217866499
1119144600.0,2219995988
1119144900.0,2091346964
1119145200.0,2075543050
1119145500.0,2088755221
1119145800.0,2018792952
1119146100.0,2121605697
1119146400.0,2113652946
1119146700.0,2164329024
1119147000.0,2060254134
1119147300.0,2035012649
1119147600.0,2202185616
1119147900.0,2084658039
1119148200.0,1899767973
1119148500.0,1836995949
1119148800.0,1815504481
1119149100.0,1784780482
1119149400.0,1741998749
1119149700.0,1762443346
1119150000.0,1743821728
1119150300.0,1764893725
1119150600.0,1880383084
1119150900.0,1848891279
1119151200.0,1725214220
1119151500.0,1824495102
1119151800.0,1728296128
1119152100.0,1661491524
1119152400.0,1798495671
1119152700.0,1605202906
1119153000.0,1683386439
1119153300.0,1668692313
1119153600.0,1574054726
1119153900.0,1480526142
1119154200.0,1532993157
1119154500.0,1500860196
1119154800.0,1502690219
1119155100.0,1563138020
1119155400.0,1565363793
1119155700.0,1501880191
1119156000.0,1512847838
1119156300.0,1499728764
1119156600.0,1488357906
1119156900.0,1539034157
1119157200.0,1468230022
1119157500.0,1477657586
1119157800.0,1570848137
1119158100.0,1414112460
1119158400.0,1487249325
1119158700.0,1477547734
1119159000.0,1508651611
1119159300.0,1465477798
1119159600.0,1431557927
1119159900.0,1391715055
1119160200.0,1428349149
1119160500.0,1387685977
1119160800.0,1303806213
1119161100.0,1340968824
1119161400.0,1351022296
1119161700.0,1276231010
1119162000.0,1314269538
1119162300.0,1338580004
1119162600.0,1335704654
1119162900.0,1408516839
1119163200.0,1386086072
1119163500.0,1478413865
1119163800.0,2102798177
1119164100.0,1804758954
1119164400.0,1566029048
1119164700.0,1425082854
1119165000.0,1392148164
1119165300.0,1418089095
1119165600.0,1524937337
1119165900.0,1529467227
1119166200.0,1382170960
1119166500.0,1327260349
1119166800.0,1292632443
1119167100.0,1291039362
1119167400.0,1388467665
1119167700.0,1401925749
1119168000.0,1422308089
1119168300.0,1407673686
1119168600.0,1371693407
1119168900.0,1363394368
1119169200.0,1436279595
1119169500.0,1447844374
1119169800.0,1435554606
1119170100.0,1461171231
1119170400.0,1470664598
1119170700.0,1498452238
1119171000.0,1549150817
1119171300.0,1772289719
1119171600.0,1577144138
1119171900.0,1550729842
1119172200.0,1559269740
1119172500.0,1576287382
1119172800.0,1757124355
1119173100.0,1750988017
1119173400.0,1631943898
1119173700.0,1675645048
1119174000.0,1715093352
1119174300.0,1713092776
1119174600.0,1805619007
1119174900.0,1753655605
1119175200.0,1848356575
