,customer_id,product_id,shop_id,quantity,price,distance
32609,u91,p1736,s5,40,1.974,62.6728815295
32610,u91,p1746,s5,26,1.744,62.6728815295
32611,u91,p1749,s5,61,2.291,62.6728815295
32612,u91,p1760,s5,18,2.236,62.6728815295
32613,u91,p1761,s5,12,2.058,62.6728815295
32614,u91,p1764,s5,1,2.04,62.6728815295
32615,u91,p1797,s5,18,1.703,62.6728815295
32616,u91,p1804,s5,74,1.385,62.6728815295
32617,u91,p1805,s5,13,1.642,62.6728815295
32618,u91,p1807,s5,3,1.779,62.6728815295
32619,u91,p1911,s5,6,6.246,62.6728815295
32620,u91,p1913,s5,6,8.802,62.6728815295
32621,u91,p1915,s5,2,3.81,62.6728815295
32622,u91,p1918,s5,15,3.755,62.6728815295
32623,u91,p1924,s5,10,8.786,62.6728815295
32624,u91,p1930,s5,66,1.251,62.6728815295
32625,u91,p1932,s5,33,1.579,62.6728815295
32626,u91,p1956,s5,20,2.966,62.6728815295
32627,u91,p1960,s5,1,2.338,62.6728815295
32628,u91,p1967,s5,2,2.563,62.6728815295
32629,u91,p1968,s5,9,3.377,62.6728815295
32630,u91,p1969,s5,5,3.196,62.6728815295
32631,u91,p1972,s5,4,2.668,62.6728815295
32632,u91,p1997,s5,2,0.961,62.6728815295
32633,u91,p2009,s5,15,0.515,62.6728815295
32634,u91,p2011,s5,2,0.642,62.6728815295
32635,u91,p2013,s5,4,1.455,62.6728815295
32636,u91,p2014,s5,2,2.772,62.6728815295
32637,u91,p2022,s5,20,1.637,62.6728815295
32638,u91,p2023,s5,45,1.641,62.6728815295
32639,u91,p2025,s5,20,1.337,62.6728815295
32640,u91,p2027,s5,3,1.645,62.6728815295
32641,u91,p2028,s5,5,1.643,62.6728815295
32642,u91,p2030,s5,3,1.767,62.6728815295
32643,u91,p2031,s5,18,1.895,62.6728815295
32644,u91,p2033,s5,78,1.835,62.6728815295
32645,u91,p2096,s5,11,0.649,62.6728815295
32646,u91,p2098,s5,29,0.617,62.6728815295
32647,u91,p2099,s5,9,0.859,62.6728815295
32648,u91,p2100,s5,11,0.51,62.6728815295
32649,u91,p2114,s5,115,6.44,62.6728815295
32650,u91,p2269,s5,1,4.049,62.6728815295
32651,u91,p2355,s5,80,6.789,62.6728815295
32652,u91,p2357,s5,42,1.8,62.6728815295
32653,u91,p2358,s5,38,4.119,62.6728815295
32654,u91,p2646,s5,1,2.002,62.6728815295
32655,u91,p2649,s5,30,2.137,62.6728815295
32656,u91,p2660,s5,1,1.775,62.6728815295
32657,u91,p2663,s5,11,2.271,62.6728815295
32658,u91,p2771,s5,1,1.535,62.6728815295
32659,u91,p2777,s5,76,1.172,62.6728815295
32660,u91,p2778,s5,9,1.262,62.6728815295
32661,u91,p2779,s5,1,1.726,62.6728815295
32662,u91,p2780,s5,20,1.181,62.6728815295
32663,u91,p2782,s5,13,1.196,62.6728815295
32664,u91,p2785,s5,15,0.658,62.6728815295
32665,u91,p2786,s5,3,1.111,62.6728815295
32666,u91,p2787,s5,3,0.827,62.6728815295
32667,u91,p2788,s5,1,0.978,62.6728815295
32668,u91,p2791,s5,6,1.349,62.6728815295
32669,u91,p2793,s5,12,1.074,62.6728815295
32670,u91,p2794,s5,1,0.645,62.6728815295
32671,u91,p2797,s5,15,0.358,62.6728815295
32672,u91,p2802,s5,1,1.385,62.6728815295
32673,u91,p2811,s5,4,1.328,62.6728815295
32674,u91,p2824,s5,237,0.44,62.6728815295
32675,u91,p2852,s5,2,3.379,62.6728815295
32676,u91,p2874,s5,1,0.581,62.6728815295
32677,u91,p2898,s5,1,3.683,62.6728815295
32678,u91,p3041,s5,29,4.431,62.6728815295
32679,u91,p3049,s5,1,1.769,62.6728815295
32680,u91,p3055,s5,10,0.688,62.6728815295
32681,u91,p3056,s5,1,2.641,62.6728815295
32682,u91,p3062,s5,88,0.615,62.6728815295
32683,u91,p3065,s5,4,1.169,62.6728815295
32684,u91,p3067,s5,1,0.553,62.6728815295
32685,u91,p3070,s5,1,0.625,62.6728815295
32686,u91,p3071,s5,1,0.658,62.6728815295
32687,u91,p3077,s5,12,0.825,62.6728815295
32688,u91,p3113,s5,1,1.382,62.6728815295
32689,u91,p3114,s5,19,1.3,62.6728815295
32690,u91,p3116,s5,1,1.323,62.6728815295
32691,u91,p3122,s5,23,2.349,62.6728815295
32692,u91,p3123,s5,1,3.489,62.6728815295
32693,u91,p3132,s5,2,2.099,62.6728815295
32694,u91,p3134,s5,7,1.476,62.6728815295
32695,u91,p3141,s5,4,1.125,62.6728815295
32696,u91,p3142,s5,8,0.721,62.6728815295
32697,u91,p3144,s5,12,2.106,62.6728815295
32698,u91,p3145,s5,14,2.04,62.6728815295
32699,u91,p3147,s5,1,1.305,62.6728815295
32700,u91,p3150,s5,10,1.3,62.6728815295
32701,u91,p3151,s5,2,1.325,62.6728815295
32702,u91,p3163,s5,1,3.597,62.6728815295
32703,u91,p3175,s5,16,0.206,62.6728815295
32704,u91,p3192,s5,6,1.548,62.6728815295
32705,u91,p3193,s5,6,1.748,62.6728815295
32706,u91,p3222,s5,5,0.479,62.6728815295
32707,u91,p3227,s5,5,1.083,62.6728815295
32708,u91,p3291,s5,4,3.137,62.6728815295
32709,u91,p3293,s5,1,3.586,62.6728815295
32710,u91,p3295,s5,18,3.092,62.6728815295
32711,u91,p3307,s5,1,1.322,62.6728815295
32712,u91,p3330,s5,7,0.917,62.6728815295
32713,u91,p3336,s5,1,3.933,62.6728815295
32714,u91,p3369,s5,1,1.436,62.6728815295
32715,u91,p3388,s5,12,2.484,62.6728815295
32716,u91,p3507,s5,21,1.148,62.6728815295
32717,u91,p3508,s5,1,1.245,62.6728815295
32718,u91,p3510,s5,14,2.312,62.6728815295
32719,u91,p3523,s5,1,1.211,62.6728815295
32720,u91,p3531,s5,3,3.486,62.6728815295
32721,u91,p3543,s5,6,2.181,62.6728815295
32722,u91,p3550,s5,1,1.257,62.6728815295
32723,u91,p3551,s5,30,1.313,62.6728815295
32724,u91,p3554,s5,90,1.245,62.6728815295
32725,u91,p3560,s5,14,0.923,62.6728815295
32726,u91,p3561,s5,2,0.921,62.6728815295
32727,u91,p3631,s5,1,1.5,62.6728815295
32728,u91,p3656,s5,2,2.802,62.6728815295
32729,u91,p3671,s5,2,4.413,62.6728815295
32730,u91,p3686,s5,9,0.443,62.6728815295
32731,u91,p3687,s5,2,0.515,62.6728815295
32732,u91,p3694,s5,14,1.48,62.6728815295
32733,u91,p3695,s5,17,0.825,62.6728815295
32734,u91,p3697,s5,1,1.663,62.6728815295
32735,u91,p3699,s5,4,1.342,62.6728815295
32736,u91,p3723,s5,2,1.254,62.6728815295
32737,u91,p3841,s5,2,3.073,62.6728815295
32738,u91,p3842,s5,13,3.293,62.6728815295
32739,u91,p3847,s5,1,3.222,62.6728815295
32740,u91,p3855,s5,5,4.061,62.6728815295
32741,u91,p3856,s5,17,4.027,62.6728815295
32742,u91,p3857,s5,2,3.772,62.6728815295
32743,u91,p3858,s5,2,2.623,62.6728815295
32744,u91,p3859,s5,2,3.122,62.6728815295
32745,u91,p3875,s5,4,6.416,62.6728815295
32746,u91,p3876,s5,6,4.693,62.6728815295
32747,u91,p3879,s5,6,3.083,62.6728815295
32748,u91,p3880,s5,12,2.967,62.6728815295
32749,u91,p3881,s5,22,2.928,62.6728815295
32750,u91,p3882,s5,19,2.548,62.6728815295
32751,u91,p3883,s5,4,2.319,62.6728815295
32752,u91,p3884,s5,6,1.618,62.6728815295
32753,u91,p3886,s5,1,1.853,62.6728815295
32754,u91,p3887,s5,27,1.797,62.6728815295
32755,u91,p3890,s5,1,2.083,62.6728815295
32756,u91,p3895,s5,47,2.028,62.6728815295
32757,u91,p3896,s5,5,1.245,62.6728815295
32758,u91,p3897,s5,12,1.959,62.6728815295
32759,u91,p3899,s5,1,3.742,62.6728815295
32760,u91,p3901,s5,1,3.884,62.6728815295
32761,u91,p4420,s5,4,2.614,62.6728815295
32762,u91,p2,s5,1,2.189,62.6728815295
32763,u91,p115,s5,3,0.446,62.6728815295
32764,u91,p119,s5,2,0.957,62.6728815295
32765,u91,p127,s5,1,0.822,62.6728815295
32766,u91,p134,s5,1,0.77,62.6728815295
32767,u91,p149,s5,75,1.136,62.6728815295
32768,u91,p176,s5,2,5.218,62.6728815295
32769,u91,p184,s5,1,1.493,62.6728815295
32770,u91,p187,s5,1,2.148,62.6728815295
32771,u91,p206,s5,3,2.901,62.6728815295
32772,u91,p317,s5,3,2.707,62.6728815295
32773,u91,p320,s5,1,1.381,62.6728815295
32774,u91,p381,s5,2,1.053,62.6728815295
32775,u91,p385,s5,3,2.661,62.6728815295
32776,u91,p399,s5,1,2.121,62.6728815295
32777,u91,p460,s5,3,0.97,62.6728815295
32778,u91,p469,s5,5,2.507,62.6728815295
32779,u91,p479,s5,3,1.484,62.6728815295
32780,u91,p493,s5,1,3.233,62.6728815295
32781,u91,p554,s5,1,0.718,62.6728815295
32782,u91,p892,s5,1,2.276,62.6728815295
32783,u91,p920,s5,1,2.175,62.6728815295
32784,u91,p934,s5,1,2.517,62.6728815295
32785,u91,p992,s5,6,1.445,62.6728815295
32786,u91,p993,s5,11,1.208,62.6728815295
32787,u91,p1012,s5,1,2.541,62.6728815295
32788,u91,p1084,s5,2,2.001,62.6728815295
32789,u91,p1116,s5,14,2.129,62.6728815295
32790,u91,p1122,s5,3,0.96,62.6728815295
32791,u91,p1142,s5,4,0.983,62.6728815295
32792,u91,p1211,s5,4,1.344,62.6728815295
32793,u91,p1218,s5,4,2.269,62.6728815295
32794,u91,p1232,s5,2,2.368,62.6728815295
32795,u91,p1243,s5,4,1.889,62.6728815295
32796,u91,p1266,s5,1,3.148,62.6728815295
32797,u91,p1267,s5,1,2.541,62.6728815295
32798,u91,p1277,s5,1,2.555,62.6728815295
32799,u91,p1280,s5,2,2.352,62.6728815295
32800,u91,p1575,s5,1,1.401,62.6728815295
32801,u91,p1598,s5,1,0.979,62.6728815295
32802,u91,p1599,s5,9,0.909,62.6728815295
32803,u91,p1639,s5,4,1.115,62.6728815295
32804,u91,p1646,s5,1,0.835,62.6728815295
32805,u91,p1670,s5,3,2.947,62.6728815295
32806,u91,p1671,s5,1,2.202,62.6728815295
32807,u91,p1719,s5,2,1.679,62.6728815295
32808,u91,p1725,s5,3,2.054,62.6728815295
32809,u91,p1732,s5,3,4.21,62.6728815295
32810,u91,p1734,s5,4,1.761,62.6728815295
32811,u91,p1751,s5,3,1.941,62.6728815295
32812,u91,p1800,s5,3,6.323,62.6728815295
32813,u91,p1955,s5,3,2.277,62.6728815295
32814,u91,p2021,s5,9,1.431,62.6728815295
32815,u91,p2035,s5,1,1.389,62.6728815295
32816,u91,p2776,s5,10,1.299,62.6728815295
32817,u91,p2796,s5,17,1.251,62.6728815295
32818,u91,p2799,s5,2,0.788,62.6728815295
32819,u91,p2801,s5,1,1.506,62.6728815295
32820,u91,p2828,s5,5,2.139,62.6728815295
32821,u91,p2997,s5,1,2.796,62.6728815295
32822,u91,p3027,s5,18,1.341,62.6728815295
32823,u91,p3047,s5,10,2.041,62.6728815295
32824,u91,p3048,s5,1,2.179,62.6728815295
32825,u91,p3072,s5,34,0.614,62.6728815295
32826,u91,p3079,s5,1,0.619,62.6728815295
32827,u91,p3125,s5,1,1.893,62.6728815295
32828,u91,p3143,s5,5,1.828,62.6728815295
32829,u91,p3204,s5,17,2.432,62.6728815295
32830,u91,p3228,s5,4,1.434,62.6728815295
32831,u91,p3260,s5,5,1.279,62.6728815295
32832,u91,p3341,s5,8,3.881,62.6728815295
32833,u91,p3353,s5,1,2.009,62.6728815295
32834,u91,p3378,s5,4,1.577,62.6728815295
32835,u91,p3386,s5,1,1.748,62.6728815295
32836,u91,p3516,s5,5,3.995,62.6728815295
32837,u91,p3552,s5,7,1.387,62.6728815295
32838,u91,p3557,s5,2,1.697,62.6728815295
32839,u91,p3663,s5,1,9.762,62.6728815295
32840,u91,p3681,s5,1,6.244,62.6728815295
32841,u91,p3705,s5,2,1.894,62.6728815295
32842,u91,p3853,s5,5,2.856,62.6728815295
32843,u91,p3861,s5,3,2.376,62.6728815295
32844,u91,p3891,s5,11,3.079,62.6728815295
32845,u91,p3894,s5,43,2.637,62.6728815295
32846,u91,p116,s5,3,1.872,62.6728815295
32847,u91,p125,s5,37,0.632,62.6728815295
32848,u91,p185,s5,1,0.927,62.6728815295
32849,u91,p325,s5,2,0.172,62.6728815295
32850,u91,p463,s5,5,1.772,62.6728815295
32851,u91,p1120,s5,1,2.359,62.6728815295
32852,u91,p1177,s5,1,2.583,62.6728815295
32853,u91,p1622,s5,1,1.719,62.6728815295
32854,u91,p2266,s5,1,3.803,62.6728815295
32855,u91,p2356,s5,18,4.386,62.6728815295
32856,u91,p3375,s5,3,1.269,62.6728815295
32857,u91,p3659,s5,1,2.792,62.6728815295
32858,u91,p5,s5,3,1.615,62.6728815295
32859,u91,p126,s5,9,1.098,62.6728815295
32860,u91,p386,s5,7,1.155,62.6728815295
32861,u91,p452,s5,1,1.953,62.6728815295
32862,u91,p473,s5,1,1.868,62.6728815295
32863,u91,p994,s5,1,1.169,62.6728815295
32864,u91,p995,s5,1,1.286,62.6728815295
32865,u91,p1230,s5,6,1.188,62.6728815295
32866,u91,p1632,s5,183,1.209,62.6728815295
32867,u91,p2353,s5,4,6.372,62.6728815295
32868,u91,p2647,s5,1,1.661,62.6728815295
32869,u91,p3161,s5,3,3.761,62.6728815295
32870,u91,p3223,s5,4,1.085,62.6728815295
32871,u91,p148,s5,1,1.499,62.6728815295
32872,u91,p307,s5,1,1.12,62.6728815295
32873,u91,p330,s5,1,1.559,62.6728815295
32874,u91,p451,s5,1,1.478,62.6728815295
32875,u91,p849,s5,1,1.807,62.6728815295
32876,u91,p858,s5,1,2.563,62.6728815295
32877,u91,p864,s5,1,1.832,62.6728815295
32878,u91,p868,s5,2,0.698,62.6728815295
32879,u91,p919,s5,2,1.591,62.6728815295
32880,u91,p984,s5,1,1.727,62.6728815295
32881,u91,p1006,s5,2,2.354,62.6728815295
32882,u91,p1160,s5,3,2.583,62.6728815295
32883,u91,p1162,s5,3,2.133,62.6728815295
32884,u91,p1182,s5,1,2.63,62.6728815295
32885,u91,p1291,s5,1,2.533,62.6728815295
32886,u91,p1601,s5,1,0.976,62.6728815295
32887,u91,p1610,s5,12,2.993,62.6728815295
32888,u91,p1636,s5,2,0.727,62.6728815295
32889,u91,p1642,s5,1,1.565,62.6728815295
32890,u91,p1661,s5,1,1.438,62.6728815295
32891,u91,p1678,s5,3,1.142,62.6728815295
32892,u91,p1693,s5,1,2.189,62.6728815295
32893,u91,p1733,s5,15,1.986,62.6728815295
32894,u91,p1759,s5,2,2.084,62.6728815295
32895,u91,p1855,s5,3,1.692,62.6728815295
32896,u91,p2018,s5,1,0.899,62.6728815295
32897,u91,p2798,s5,5,0.476,62.6728815295
32898,u91,p3139,s5,1,3.878,62.6728815295
32899,u91,p3167,s5,1,4.3,62.6728815295
32900,u91,p3176,s5,10,1.444,62.6728815295
32901,u91,p3178,s5,2,1.695,62.6728815295
32902,u91,p3179,s5,2,1.768,62.6728815295
32903,u91,p3231,s5,1,1.585,62.6728815295
32904,u91,p3258,s5,1,1.946,62.6728815295
32905,u91,p3382,s5,2,2.221,62.6728815295
32906,u91,p3683,s5,1,6.229,62.6728815295
32907,u91,p3716,s5,1,1.445,62.6728815295
32908,u91,p3893,s5,5,2.593,62.6728815295
32909,u91,p4143,s5,1,4.107,62.6728815295
32910,u91,p120,s5,1,0.682,62.6728815295
32911,u91,p183,s5,1,2.17,62.6728815295
32912,u91,p736,s5,1,0.932,62.6728815295
32913,u91,p867,s5,4,0.675,62.6728815295
32914,u91,p931,s5,3,3.076,62.6728815295
32915,u91,p1676,s5,3,2.428,62.6728815295
32916,u91,p1750,s5,1,1.826,62.6728815295
32917,u91,p3004,s5,1,2.103,62.6728815295
32918,u91,p3076,s5,1,0.731,62.6728815295
32919,u91,p3520,s5,3,3.151,62.6728815295
32920,u91,p482,s5,5,1.279,62.6728815295
32921,u91,p552,s5,2,1.37,62.6728815295
32922,u91,p1145,s5,1,0.88,62.6728815295
32923,u91,p1297,s5,1,10.405,62.6728815295
32924,u91,p1619,s5,2,1.869,62.6728815295
32925,u91,p1743,s5,1,2.141,62.6728815295
32926,u91,p1762,s5,1,2.487,62.6728815295
32927,u91,p1943,s5,1,3.673,62.6728815295
32928,u91,p1949,s5,2,1.714,62.6728815295
32929,u91,p2250,s5,1,1.959,62.6728815295
32930,u91,p3042,s5,2,12.106,62.6728815295
32931,u91,p3052,s5,9,1.862,62.6728815295
32932,u91,p3080,s5,1,1.271,62.6728815295
32933,u91,p3088,s5,1,2.406,62.6728815295
32934,u91,p3218,s5,1,1.029,62.6728815295
32935,u91,p3253,s5,1,2.46,62.6728815295
32936,u91,p3255,s5,2,3.41,62.6728815295
32937,u91,p3269,s5,1,1.49,62.6728815295
32938,u91,p3368,s5,27,0.495,62.6728815295
32939,u91,p3511,s5,14,3.115,62.6728815295
32940,u91,p3532,s5,1,3.881,62.6728815295
32941,u91,p3675,s5,1,2.399,62.6728815295
32942,u91,p314,s5,5,1.445,62.6728815295
32943,u91,p391,s5,1,1.871,62.6728815295
32944,u91,p462,s5,1,1.69,62.6728815295
32945,u91,p1121,s5,3,2.523,62.6728815295
32946,u91,p2251,s5,1,1.756,62.6728815295
32947,u91,p3343,s5,5,4.049,62.6728815295
32948,u91,p3852,s5,1,2.849,62.6728815295
32949,u91,p211,s5,1,4.565,62.6728815295
32950,u91,p296,s5,1,1.393,62.6728815295
32951,u91,p973,s5,1,2.295,62.6728815295
32952,u91,p1298,s5,3,10.371,62.6728815295
32953,u91,p1637,s5,1,1.472,62.6728815295
32954,u91,p1860,s5,1,2.89,62.6728815295
32955,u91,p2017,s5,3,0.575,62.6728815295
32956,u91,p3203,s5,2,2.234,62.6728815295
32957,u91,p3871,s5,2,4.641,62.6728815295
32958,u91,p4033,s5,1,15.836,62.6728815295
32959,u91,p4482,s5,1,1.229,62.6728815295
32960,u91,p3073,s5,1,0.481,62.6728815295
32961,u91,p1274,s5,1,3.798,62.6728815295
32962,u91,p3850,s5,1,3.208,62.6728815295
32963,u91,p321,s5,1,1.359,62.6728815295
32964,u91,p3198,s5,1,2.796,62.6728815295
32965,u91,p3284,s5,1,2.189,62.6728815295
32966,u91,p1009,s5,1,4.226,62.6728815295
32967,u91,p1313,s5,3,3.265,62.6728815295
32968,u91,p1682,s5,3,2.163,62.6728815295
32969,u91,p606,s5,1,1.612,62.6728815295
32970,u91,p1618,s5,1,1.791,62.6728815295
32971,u91,p1836,s5,1,11.423,62.6728815295
32972,u91,p3661,s5,1,2.11,62.6728815295
32973,u91,p4027,s5,3,18.998,62.6728815295
32974,u91,p3698,s5,1,2.476,62.6728815295
32975,u91,p2546,s5,2,9.795,62.6728815295
32976,u91,p131,s5,2,1.061,62.6728815295
32977,u91,p565,s5,1,5.019,62.6728815295
32978,u91,p866,s5,10,0.647,62.6728815295
32979,u91,p3377,s5,1,1.291,62.6728815295
32980,u92,p112,s1,6,0.334,1063.27502869
32981,u92,p113,s1,2,0.269,1063.27502869
32982,u92,p114,s1,1,0.344,1063.27502869
32983,u92,p133,s1,2,1.048,1063.27502869
32984,u92,p324,s1,1,0.229,1063.27502869
32985,u92,p329,s1,1,1.543,1063.27502869
32986,u92,p338,s1,2,6.356,1063.27502869
32987,u92,p355,s1,1,0.991,1063.27502869
32988,u92,p383,s1,1,5.444,1063.27502869
32989,u92,p443,s1,1,1.775,1063.27502869
32990,u92,p450,s1,1,1.817,1063.27502869
32991,u92,p489,s1,1,2.574,1063.27502869
32992,u92,p710,s1,1,0.987,1063.27502869
32993,u92,p853,s1,1,1.766,1063.27502869
32994,u92,p877,s1,1,5.396,1063.27502869
32995,u92,p896,s1,1,2.628,1063.27502869
32996,u92,p1011,s1,1,2.578,1063.27502869
32997,u92,p1234,s1,1,3.352,1063.27502869
32998,u92,p1276,s1,1,2.124,1063.27502869
32999,u92,p1415,s1,2,1.005,1063.27502869
33000,u92,p1602,s1,2,0.89,1063.27502869
33001,u92,p1638,s1,1,1.08,1063.27502869
33002,u92,p1654,s1,1,1.342,1063.27502869
33003,u92,p1674,s1,1,1.556,1063.27502869
33004,u92,p1677,s1,5,0.934,1063.27502869
33005,u92,p1689,s1,1,1.717,1063.27502869
33006,u92,p1700,s1,1,2.32,1063.27502869
33007,u92,p1726,s1,1,2.083,1063.27502869
33008,u92,p1735,s1,1,1.483,1063.27502869
33009,u92,p1745,s1,2,2.426,1063.27502869
33010,u92,p1801,s1,1,2.442,1063.27502869
33011,u92,p1805,s1,1,1.642,1063.27502869
33012,u92,p1913,s1,1,8.802,1063.27502869
33013,u92,p1956,s1,1,2.966,1063.27502869
33014,u92,p1968,s1,1,3.377,1063.27502869
33015,u92,p1972,s1,2,2.668,1063.27502869
33016,u92,p1975,s1,1,3.124,1063.27502869
33017,u92,p1976,s1,1,1.164,1063.27502869
33018,u92,p2028,s1,3,1.643,1063.27502869
33019,u92,p2033,s1,2,1.835,1063.27502869
33020,u92,p2097,s1,1,0.947,1063.27502869
33021,u92,p2649,s1,1,2.137,1063.27502869
33022,u92,p2737,s1,1,2.724,1063.27502869
33023,u92,p2771,s1,1,1.535,1063.27502869
33024,u92,p2772,s1,1,1.505,1063.27502869
33025,u92,p2777,s1,1,1.172,1063.27502869
33026,u92,p2778,s1,1,1.262,1063.27502869
33027,u92,p2780,s1,1,1.181,1063.27502869
33028,u92,p2786,s1,1,1.111,1063.27502869
33029,u92,p2790,s1,2,0.97,1063.27502869
33030,u92,p2797,s1,2,0.358,1063.27502869
33031,u92,p2802,s1,1,1.385,1063.27502869
33032,u92,p2811,s1,1,1.328,1063.27502869
33033,u92,p2818,s1,3,1.001,1063.27502869
33034,u92,p2831,s1,1,1.496,1063.27502869
33035,u92,p2852,s1,1,3.379,1063.27502869
33036,u92,p3041,s1,1,4.431,1063.27502869
33037,u92,p3065,s1,1,1.169,1063.27502869
33038,u92,p3070,s1,1,0.625,1063.27502869
33039,u92,p3116,s1,1,1.323,1063.27502869
33040,u92,p3291,s1,1,3.137,1063.27502869
33041,u92,p3312,s1,3,3.456,1063.27502869
33042,u92,p3515,s1,2,3.56,1063.27502869
33043,u92,p3550,s1,1,1.257,1063.27502869
33044,u92,p3554,s1,1,1.245,1063.27502869
33045,u92,p3560,s1,1,0.923,1063.27502869
33046,u92,p3561,s1,2,0.921,1063.27502869
33047,u92,p3656,s1,1,2.802,1063.27502869
33048,u92,p3664,s1,1,2.974,1063.27502869
33049,u92,p319,s1,1,1.065,1063.27502869
33050,u92,p863,s1,1,1.539,1063.27502869
33051,u92,p938,s1,1,2.917,1063.27502869
33052,u92,p993,s1,1,1.208,1063.27502869
33053,u92,p1646,s1,2,0.835,1063.27502869
33054,u92,p1671,s1,8,2.202,1063.27502869
33055,u92,p1955,s1,1,2.277,1063.27502869
33056,u92,p1965,s1,1,1.808,1063.27502869
33057,u92,p2021,s1,1,1.431,1063.27502869
33058,u92,p2796,s1,1,1.251,1063.27502869
33059,u92,p3204,s1,1,2.432,1063.27502869
33060,u92,p3663,s1,1,9.762,1063.27502869
33061,u92,p123,s1,1,0.7,1063.27502869
33062,u92,p1177,s1,1,2.583,1063.27502869
33063,u92,p3146,s1,1,2.095,1063.27502869
33064,u92,p3659,s1,1,2.792,1063.27502869
33065,u92,p3161,s1,1,3.761,1063.27502869
33066,u92,p508,s1,1,1.278,1063.27502869
33067,u92,p517,s1,1,1.643,1063.27502869
33068,u92,p636,s1,2,44.516,1063.27502869
33069,u92,p884,s1,2,5.945,1063.27502869
33070,u92,p912,s1,5,3.173,1063.27502869
33071,u92,p1182,s1,1,2.63,1063.27502869
33072,u92,p1687,s1,1,2.302,1063.27502869
33073,u92,p1733,s1,1,1.986,1063.27502869
33074,u92,p1961,s1,1,2.021,1063.27502869
33075,u92,p2820,s1,1,1.447,1063.27502869
33076,u92,p2870,s1,1,4.907,1063.27502869
33077,u92,p2881,s1,2,3.969,1063.27502869
33078,u92,p3152,s1,1,1.825,1063.27502869
33079,u92,p3683,s1,1,6.229,1063.27502869
33080,u92,p121,s1,1,0.889,1063.27502869
33081,u92,p183,s1,1,2.17,1063.27502869
33082,u92,p1676,s1,1,2.428,1063.27502869
33083,u92,p2496,s1,2,13.718,1063.27502869
33084,u92,p293,s1,1,1.531,1063.27502869
33085,u92,p2392,s1,1,2.359,1063.27502869
33086,u92,p2481,s1,1,1.961,1063.27502869
33087,u92,p2694,s1,2,4.28,1063.27502869
33088,u92,p2746,s1,1,3.959,1063.27502869
33089,u92,p2897,s1,1,4.561,1063.27502869
33090,u92,p2946,s1,1,1.211,1063.27502869
33091,u92,p3233,s1,1,1.612,1063.27502869
33092,u92,p4167,s1,1,11.536,1063.27502869
33093,u92,p2817,s1,1,1.852,1063.27502869
33094,u92,p3343,s1,3,4.049,1063.27502869
33095,u92,p277,s1,1,41.896,1063.27502869
33096,u92,p388,s1,1,2.81,1063.27502869
33097,u92,p2380,s1,1,1.457,1063.27502869
33098,u92,p2830,s1,1,1.882,1063.27502869
33099,u92,p2878,s1,1,11.526,1063.27502869
33100,u92,p3320,s1,1,2.462,1063.27502869
33101,u92,p4033,s1,1,15.836,1063.27502869
33102,u92,p351,s1,1,19.149,1063.27502869
33103,u92,p3157,s1,1,1.564,1063.27502869
33104,u92,p4157,s1,1,10.134,1063.27502869
33105,u92,p284,s1,1,127.518,1063.27502869
33106,u92,p288,s1,1,15.691,1063.27502869
33107,u92,p295,s1,1,1.56,1063.27502869
33108,u92,p3688,s1,1,1.232,1063.27502869
33109,u92,p972,s1,1,3.298,1063.27502869
33110,u92,p2867,s1,1,6.178,1063.27502869
33111,u92,p4175,s1,1,9.908,1063.27502869
33112,u92,p2543,s1,1,6.131,1063.27502869
33113,u92,p3444,s1,1,15.458,1063.27502869
33114,u92,p118,s1,1,1.377,1063.27502869
33115,u92,p3666,s1,1,3.599,1063.27502869
33116,u92,p321,s1,1,1.359,1063.27502869
33117,u92,p1185,s1,1,4.148,1063.27502869
33118,u92,p16,s1,1,93.278,1063.27502869
33119,u92,p3504,s1,1,6.112,1063.27502869
33120,u92,p2947,s1,1,2.681,1063.27502869
33121,u92,p4160,s1,1,10.372,1063.27502869
33122,u92,p2747,s1,1,7.503,1063.27502869
33123,u92,p2876,s1,2,5.418,1063.27502869
33124,u92,p158,s1,1,18.123,1063.27502869
33125,u92,p316,s1,1,7.508,1063.27502869
33126,u92,p644,s1,1,21.734,1063.27502869
33127,u92,p1114,s1,1,5.082,1063.27502869
33128,u92,p1497,s1,1,3.491,1063.27502869
33129,u92,p2044,s1,1,7.975,1063.27502869
33130,u92,p2869,s1,1,4.022,1063.27502869
33131,u92,p2884,s1,1,3.793,1063.27502869
33132,u92,p2899,s1,3,11.168,1063.27502869
33133,u92,p3480,s1,1,4.163,1063.27502869
33134,u92,p4188,s1,2,62.51,1063.27502869
33135,u92,p4517,s1,1,5.557,1063.27502869
33136,u93,p112,s1,1,0.334,1725.72067421
33137,u93,p174,s1,1,5.82,1725.72067421
33138,u93,p355,s1,1,0.991,1725.72067421
33139,u93,p356,s1,2,0.909,1725.72067421
33140,u93,p380,s1,2,1.368,1725.72067421
33141,u93,p450,s1,1,1.817,1725.72067421
33142,u93,p453,s1,1,1.826,1725.72067421
33143,u93,p488,s1,1,2.245,1725.72067421
33144,u93,p495,s1,2,6.256,1725.72067421
33145,u93,p497,s1,3,1.133,1725.72067421
33146,u93,p501,s1,2,1.041,1725.72067421
33147,u93,p502,s1,2,1.462,1725.72067421
33148,u93,p505,s1,1,2.167,1725.72067421
33149,u93,p521,s1,1,0.919,1725.72067421
33150,u93,p707,s1,1,1.688,1725.72067421
